pair_id	image	sentence_id	en_translation
12	12_6703_2	1	 behind where they are standing there other people standing
12	12_6703_3	2	the lady wearing a red is holding what she is drinking
12	12_6703_4	1	both are carrying  bags
12	12_6704_0	1	a young man is jumping with a bicycle near river
12	12_6704_1	2	crossing the river there big buildings
12	12_6704_2	1	he is wearing a red  shirt
12	12_6704_3	2	he is using hill to jump with a bicycle
12	12_6704_4	1	there are buildings it seems it's a market
12	12_6705_0	1	a small girl is holding a ball in her hands
12	12_6705_1	2	she is joyful
12	12_6705_2	1	she has tighed her hair behind
12	12_6705_3	2	she is wearing a white dress
12	12_6705_4	1	the ball she's carrying is green
12	12_6706_0	1	four people are together in one place
12	12_6706_1	2	there are three men and one is a lady
12	12_6706_2	1	three men are wearing suits and a lady is wearing a dress
12	12_6706_3	2	they are standing near a river
12	12_6706_4	1	the men wearing glasses  is standing on a bicycle
12	12_6707_0	1	four children are jumping together
12	12_6707_1	2	they wearing swimming costume
12	12_6707_2	1	they e shoes while in water
12	12_6707_3	2	those on the middle are wearing glasses
12	12_6707_4	1	they all look nice. because they feel nice to jump in water
12	12_6708_0	1	A child wearing a white shirt is on grasses
12	12_6708_1	2	iz is this child is boy or girl
12	12_6708_2	1	it seems like it's a girl
12	12_6708_3	2	behind where she's standing there are trees and buildings
12	12_6708_4	1	she is standing alone in the sun
12	12_6709_0	1	the dog is jumping in grass because it wants to catch the ball to play with
12	12_6709_1	2	it's barking where it's playing
12	12_6709_2	1	it appears it's playing alone
12	12_6709_3	2	behind where it's playing there  grasses
12	12_6709_4	1	it's playing when the sun is shiny
12	12_6710_0	1	A dog is chasing someone who is sliding on something to slide on
12	12_6710_1	2	it looks like the dog is also  playing
12	12_6710_2	1	there also other children sliding on something to slide on
12	12_6710_3	2	everyone is wearing jerseys because it's cold
12	12_6710_4	1	on the sides and behind there trees
12	12_6711_0	1	two children are sitting in a Playing boat
12	12_6711_1	2	they look joyful
12	12_6711_2	1	that's true because they look happy
12	12_6711_3	2	both are wearing hats
12	12_6711_4	1	they are sitting playing under a shade
12	12_6712_0	1	A young man is skating with a skateboard w his hands
12	12_6712_1	2	he is skating alongside the fence
12	12_6712_2	1	he seems as though he is about to fall
12	12_6712_3	2	it seems he is managing to skate
12	12_6712_4	1	behind where he is skating from there are trees and buildings
12	12_6713_0	1	a man has thrown the ball with a stick
12	12_6713_1	2	he is throwing the ball with energy
12	12_6713_2	1	behind there people capturing the tennis players
12	12_6713_3	2	maybe they are watching and seeing how  scoring 
12	12_6713_4	1	he has a head cover as he is playing
12	12_6714_0	1	A boy is pointing where he is looking
12	12_6714_1	2	he is looking somewhere he is pointing
12	12_6714_2	1	he is standing alone near  trees
12	12_6714_3	2	he is wearing blue shirt
12	12_6714_4	1	what he looks nice in the clothes he is wearing
12	12_6715_0	1	four people are competing driving boats
12	12_6715_1	2	as they are driving boats there water Waves 
12	12_6715_2	1	In front there two children watching how they are driving boats
12	12_6715_3	2	there is a big boat coming in front from behind
12	12_6715_4	1	there are trees behind the boat coming from behind
12	12_6716_0	1	children are gathered out side in the grasses
12	12_6716_1	2	there is another big person playing with children
12	12_6716_2	1	the boy  wearing black looks happy
12	12_6716_3	2	yes because he is  has joy
12	12_6716_4	1	and behind there trees and buildings
12	12_6717_0	1	a man is sitting with beer and other different  drinks
12	12_6717_1	2	he looks happy on the face
12	12_6717_2	1	he is wearing a hat and glasses
12	12_6717_3	2	he is wearing a white shirt
12	12_6717_4	1	it appears he is selling beer bottles and different drinks
12	12_6718_0	1	two dogs are standing looking at a caton top of a cylinder
12	12_6718_1	2	the cat is afraid of  the dogs
12	12_6718_2	1	both dogs are looking at the cat
12	12_6718_3	2	there dogs aside where the dogs are sitting
12	12_6718_4	1	both are in a building
12	12_6719_0	1	this dog standing is playing with a ball on its mouth
12	12_6719_1	2	it's standing with a green ball in it's mouth 
12	12_6719_2	1	it's playing inside the surrounding yard
12	12_6719_3	2	it's standing alone. because there' no people passing
12	12_6719_4	1	this dog playing has white and black fur 
12	12_6720_0	1	A group of ladies wearing dresses are crossing the road
12	12_6720_1	2	there is a bride walking with other ladies
12	12_6720_2	1	there people alongside the road who are watching  people coming from a wedding
12	12_6720_3	2	the man behind is he the groom?
12	12_6720_4	1	it seems so , because he is wearing a grooms suit
12	12_6721_0	1	a mother and a girl child they look happy
12	12_6721_1	2	both the mother and the child look happy
12	12_6721_2	1	they are all sitting behind  a wall
12	12_6721_3	2	the child is wearing a nice dress
12	12_6721_4	1	and the mother has tighed her hair behind
12	12_6722_0	1	a lady is standing playing  a flute
12	12_6722_1	2	there is some people behind they  are also playing flute
12	12_6722_2	1	there people behind watching what they are doing
12	12_6722_3	2	all those playing are wearing similar clothes
12	12_6722_4	1	there is something happening because people are gathered together
12	12_6723_0	1	two people are Driving a motor bicycle on the road
12	12_6723_1	2	both are driving as though they are about to fall
12	12_6723_2	1	it seems they are all making a corner
12	12_6723_3	2	yes , isn't a game these two are playing
12	12_6723_4	1	it's a game they are playing of driving fast the motor bicycle
12	12_6724_0	1	a man is holding a wood on his hand
12	12_6724_1	2	it appears he is taking the wood somewhere
12	12_6724_2	1	be is wearing a work suit
12	12_6724_3	2	they are walking along on the road he is walking
12	12_6724_4	1	maybe he was using the wood where he was working
12	12_6725_0	1	the water in a river is moving on the middle of the bush
12	12_6725_1	2	the water is just passing on the centre of the Bush
12	12_6725_2	1	there are big rocks where the water is passing
12	12_6725_3	2	there are alot of dry leaves that has fallen in the river
12	12_6725_4	1	there are alot of trees where water is passing at
12	12_6726_0	1	a black dog is standing playing with a ball in it's mouth
12	12_6726_1	2	it seems it's happy playing with the ball
12	12_6726_2	1	it's playing with the ball outside on grasses
12	12_6726_3	2	this dog is playing alone
12	12_6726_4	1	it's playing in the surrounding yard
12	12_6727_0	1	a black dog is running  near a river
12	12_6727_1	2	it's stepping on dry grasses near the river
12	12_6727_2	1	there two ducks swimming
12	12_6727_3	2	are they going somewhere while in the river
12	12_6727_4	1	it seems they are just swimming
12	12_6728_0	1	a group of men are standing dancing
12	12_6728_1	2	they are all dancing similary
12	12_6728_2	1	maybe they are following a song
12	12_6728_3	2	three men are dancing wearing similar clothes
12	12_6728_4	1	one is wearing different dancing  clothes
12	12_6729_0	1	boys are playing football
12	12_6729_1	2	the man in front seems to be the one kicking the ball
12	12_6729_2	1	the friend behind wants to grab the ball
12	12_6729_3	2	there kids behind who are just watching
12	12_6729_4	1	Again  there are big trees behind
12	12_6730_0	1	water in a river is passing on the middle of a bush
12	12_6730_1	2	the water is just passing on the middle of the bush
12	12_6730_2	1	there big rocks where water is passing
12	12_6730_3	2	there are alot of  dry leaves fallen near the river
12	12_6730_4	1	and there are alot of trees where water is passing
12	12_6731_0	1	a girl is jumping on sand
12	12_6731_1	2	she looks like she is screaming while jumping
12	12_6731_2	1	she is jumping alone in dry grass
12	12_6731_3	2	this child is wearing a jersey
12	12_6731_4	1	because it's cold that's why she is wearing a jersey
12	12_6732_0	1	a person is skating on a skateboard on a hill
12	12_6732_1	2	behind there are alot of hills
12	12_6732_2	1	this person skating has a bag behind
12	12_6732_3	2	he is wearing a jersey because it's cold
12	12_6732_4	1	he is wearing an helmet to protect his head
12	12_6733_0	1	two dogs are standing holding each other
12	12_6733_1	2	it seems they are fighting while holding each other
12	12_6733_2	1	I have seen the one on the right want to bite the other
12	12_6733_3	2	they are inside the hall fence
12	12_6733_4	1	behind where they are fighting from there are trees
12	12_6734_0	1	an old man is standing behind a stand selling different fruits and vegetables
12	12_6734_1	2	he has put the stand alongside the road
12	12_6734_2	1	it seems he is just selling alone where he is
12	12_6734_3	2	on the road there is a vehicle where they are selling things
12	12_6734_4	1	they are standing and selling from outside
12	12_6735_0	1	two old men are sitting on a chair outside
12	12_6735_1	2	the old man on the left has glasses
12	12_6735_2	1	they are both wearing hats
12	12_6735_3	2	they are sitting  behind a building where they sell books
12	12_6735_4	1	everyone is wearing jerseys because it's cold
12	12_6736_0	1	a man wearing a white shirt is standing on the road and on the middle of the road there boys
12	12_6736_1	2	the two boys look happy
12	12_6736_2	1	both are wearing red shirts
12	12_6736_3	2	they are wearing long trousers
12	12_6736_4	1	all three are standing behind a building
12	12_6737_0	1	a person is driving on the middle of the river
12	12_6737_1	2	the face can't see seen for those driving
12	12_6737_2	1	it seems they are going to do something on water
12	12_6737_3	2	he is driving alone in the river
12	12_6737_4	1	when you look close it seems like it is a woman driving a boat on the river
12	12_6738_0	1	a man is jumping on  a metal
12	12_6738_1	2	there is somewhere they have written something on the metal
12	12_6738_2	1	this young man is skating alone
12	12_6738_3	2	is it at night this young man is skating?
12	12_6738_4	1	yes, and he is wearing a jersey because it's cold
12	12_6739_0	1	a person is skating on a skateboard
12	12_6739_1	2	he is skating alone on the wall
12	12_6739_2	1	he is wearing a jersey to protect him self from the cold
12	12_6739_3	2	he is wearing an helmet to protect his head
12	12_6739_4	1	behind there trees that are being seen
12	12_6740_0	1	this dog is running on the middle of the river
12	12_6740_1	2	it's wet as it is running in water
12	12_6740_2	1	it's barking as it is in water
12	12_6740_3	2	the dog playing in water is big
12	12_6740_4	1	this dog is playing alone
12	12_6741_0	1	this dog is walking alone on the river
12	12_6741_1	2	it's wet as it is coming from water
12	12_6741_2	1	it has removed it's tongue out while walking
12	12_6741_3	2	it's coming from playing in water
12	12_6741_4	1	it was playing in water alone
12	12_6742_0	1	an old man is holding a goal post net
12	12_6742_1	2	he is wearing glasses
12	12_6742_2	1	there is a boy throwing a ball in the goalposts net
12	12_6742_3	2	it seems he is learning how to there the ball with a stick
12	12_6742_4	1	both old men are teaching him how to throw the ball
12	12_6743_0	1	a dog is standing playing with the dog
12	12_6743_1	2	there is something this man has on his hands
12	12_6743_2	1	I have seen the same thing he is having on his hands is making the dog to jump
12	12_6743_3	2	the man is wearing a white shirt
12	12_6743_4	1	tbe man and a dog are playing in the surrounding yard
12	12_6744_0	1	a man is lifting something big on a big rock
12	12_6744_1	2	he is wearing a hat on his head
12	12_6744_2	1	near where he is standing there alot of trees
12	12_6744_3	2	and he has long hair
12	12_6744_4	1	behind where he is standing there is a hill
12	12_6745_0	1	A man is skating on water with a skateboard
12	12_6745_1	2	And there are water Waves
12	12_6745_2	1	he is wearing a swimming costume
