pair_id	image	sentence_id	bem_transcription
9	9_2194_2	1	ku moolu yakwe kuli akakushelelako pamuseebo
9	9_2194_3	2	Akakushelemukilako Kali me mipeto 
9	9_2194_4	1	ku ncende ali kuli ifikulwa fya ma tafwali ya mbokoshi
9	9_2195_0	1	umwaume umukalamba ali mu bwato
9	9_2195_1	2	Mubwato yamutuntula alimo ne mbwa
9	9_2195_2	1	ubwato buli pali beemba umukalamba
9	9_2195_3	2	Mumbali ya bemba muli ifimuti ifitali sana
9	9_2195_4	1	nakwata na umupeto kuminwe
9	9_2196_0	1	abantu abalekanalekana bali mu cibansa
9	9_2196_1	2	Lelo tebengi sana abantu
9	9_2196_2	1	Bushe balecita finshi mucibansa?
9	9_2196_3	2	Cilemoneka kwati Pali ifyo baletamba
9	9_2196_4	1	umwaume alemonekesha afwele ishati lya katapakatapa na itoloshi
9	9_2197_0	1	abantu abalekanalekana bali panse mu nshita yabuahiku
9	9_2197_1	2	Ngabalecita finshi panse iyo nshita
9	9_2197_2	1	cilemoneka kwati kuli ifyo balesefya
9	9_2197_3	2	Nabaishinga amalangi yapusanapusana pamenso cilemoneka kwati balesefya
9	9_2197_4	1	cili kwati balesefya Halloween
9	9_2198_0	1	umwana umwanakashi naikala
9	9_2198_1	2	Ali uwaikala mumatipa
9	9_2198_2	1	nafula na ilaya acifwala, ilya malangi yakashika
9	9_2198_3	2	Aleangasha amatipa ekelemo
9	9_2198_4	1	kunuma yakwe kuli ulunkoto lwa katapakatapa
9	9_2199_0	1	abalumendo babili bali mu cibansa
9	9_2199_1	2	Baleteya umupila wakuminwe
9	9_2199_2	1	cila umo umo afumine kwi bumba limbi
9	9_2199_3	2	Bushe finshi filelangilila ati bafumine kumabumba yapusanapusana
9	9_2199_4	1	ni pamulandu wakuti bafwele ifyakufwala ifya pusana amalangi
9	9_2200_0	1	umwanakashi umukalamba ali mwi bala
9	9_2200_1	2	Ibala alimo yaliyemba sana
9	9_2200_2	1	ulunkoto lwalikula elyo lwa malangi yakatapakatap
9	9_2200_3	2	Lelo ena Ali mumaluba yamalangi yakashika ayayemba
9	9_2200_4	1	kunuma ya mwanakashi kuli ing'anda iinono nganshi, elyo nefimuti ifitali saana
9	9_2201_0	1	umwanakashi ali eka ku mupili
9	9_2201_1	2	Uyu mwanakashi alekwela ulupili ilutali
9	9_2201_2	1	naikakila na intambo pakuti epona
9	9_2201_3	2	Kabili nafwala nama galashi kumenso
9	9_2201_4	1	panshi palemoneka kwati pali abantu abali mukunina nabo
9	9_2202_0	1	abantu abalekanalekana bali mu cikuulwa cimo.
9	9_2202_1	2	Bali muciputulwa umo baleshitisha ifyakulya
9	9_2202_2	1	mwibumba muli abana, abaume, abanakashi na ba koloci
9	9_2202_3	2	Bambi mwibumba balelanshyanya
9	9_2202_4	1	abana benga baleangala kabili nabafwala nama aproni
9	9_2203_0	1	imbwa ili mumbali ya beemba mukalamba yeka
9	9_2203_1	2	Mukati mulibemba muli ulupili lutali
9	9_2203_2	1	imbwa iletinta icakufwala cimo Ku kanwa
9	9_2203_3	2	Mumbali ya mumana muli amaloba apali imbwa
9	9_2203_4	1	kabili pali intampulo sha bantu
9	9_2204_0	1	umwana ali pali makasa
9	9_2204_1	2	Naikala pamenshi makasa
9	9_2204_2	1	kabili nafwala ifyakufwala ifyakaba saana
9	9_2204_3	2	Nafwala icisote icabeka
9	9_2204_4	1	cilemonkeka kwati pali bamo abo elelolesha
9	9_2205_0	1	abantu abalekana lekana bali mu cifulo cimo
9	9_2205_1	2	Musebo muli umulumendo uulecofa injinga
9	9_2205_2	1	uyu mulumendo nafwala ifyakucingilila amaboko yakwe
9	9_2205_3	2	Kukuso kwakwe kuli abakashana abaleenda
9	9_2205_4	1	elyo Ku mpela ya kuso kwakwe, kuli abantu abengi abekele munshi yafimuti
9	9_2206_0	1	abana babili bali muli makasa
9	9_2206_1	2	Lelo balefumamo baleya mu musebo
9	9_2206_2	1	nabafwala ifyakufwala ifyakaba saana 
9	9_2206_3	2	Umwana uutangile nafwala icisote
9	9_2206_4	1	umwana uushalile kunuma naimya icakwangasha ica malangi yakashika
9	9_2207_0	1	umwanakashi naikala eka
9	9_2207_1	2	Ekele muciswebebe
9	9_2207_2	1	kabili nashintilila na Ku cilibwe
9	9_2207_3	2	Nafimbana ubulangeti bwakashikilila
9	9_2207_4	1	cilemoneka kwati aleloleshapo bamo
9	9_2208_0	1	abantu babili nabeminina munshita ya bushiku
9	9_2208_1	2	Umwaume no mwanakashi abakalamba balemwentula
9	9_2208_2	1	cilemoneka kwati balekoopwa icikope
9	9_2208_3	2	Umwanakashi nikapokola
9	9_2208_4	1	kunuma ya bantu kuli imyotoka ishileenda
9	9_2209_0	1	abanakashi babili nabeminina mu musebo
9	9_2209_1	2	Nabafwala amalaya yelangi lyafitulukila
9	9_2209_2	1	nabafwala na insapato ishafita ishitali
9	9_2209_3	2	kunuma yabo kuli amalaiti yabengeshima
9	9_2209_4	1	cilemoneka kwati balekoopwa icikope
9	9_2210_0	1	imbwa shibili nashiminina
9	9_2210_1	2	Imwa nashiminina palunkoto
9	9_2210_2	1	ishi imbwa nashiikumbata
9	9_2210_3	2	Shileangala nakakwangasha akakashika palunkoto
9	9_2210_4	1	kunuma yambwa kuli motoka ya buuta iiminine mu musebo
9	9_2211_0	1	umwaume umukalamba naiminina mwi bala
9	9_2211_1	2	Naikata umulilo kabili umbi umulilo ulepona panshi
9	9_2211_2	1	kunuma yakwe kuli ulunkoto kabili kuli na ifimuti ifitali
9	9_2211_3	2	Kucifulo Ali kulemoneka kwati cifulo cakwangalipo abana
9	9_2211_4	1	pamulandu wakuti kuli ifimpelwa fya bana
9	9_2212_0	1	umwana umwanakashi naiminina mumusebo
9	9_2212_1	2	Afwele ishati me cifimbo celangi lyakatapakatapa
9	9_2212_2	1	mumbali lya maboka lya ishati, muli amalngi yamuntula elyo munshi ya cifimbilo namo, muli amalangi ya muntula
9	9_2212_3	2	Kukulyo kwakwe kuli icilubi acikalamba
9	9_2212_4	1	acikatile Pa mucila elyo cikwete amalangi ya butulikila na ya buuta
9	9_2213_0	1	abalumendo babili baleteya umupila wa Ku minwe
9	9_2213_1	2	Bali mucibansa cakuteyemo
9	9_2213_2	1	kunuma yabo kuli ibumba lya Bantu ilelbatamba
9	9_2213_3	2	Umo umulumendo alefwaya ukupoka umunankwe umupila
9	9_2213_4	1	pa mulandu wakuti cila muntu ali Ku lubali lumbi kaili na umunankwe nao, ali Ku lubali lumbi
9	9_2214_0	1	abantu balekanalekana bali mu cibansa
9	9_2214_1	2	Abakashana mupepi na cinekonsekonse nabalongana pamo
9	9_2214_2	1	bali mukwamba ukuteya icangalo kanshi nababika amaboko pamo
9	9_2214_3	2	Kunuma yabo kuli abantu abengi sana abaletamba
9	9_2214_4	1	abakashana aba bafwele amashati na ba kaputula aba malangi yafita
9	9_2215_0	1	imbwa ili mwi bala
9	9_2215_1	2	Iyi mbwa yelangi lyafitulukila
9	9_2215_2	1	ileangala yeka pa lunkoto
9	9_2215_3	2	Naikwata akamupila akanono
9	9_2215_4	1	Ku kuso yambwa, kuli umwanakashi uwiminine munshi yacimuti
9	9_2216_0	1	umwana umo aletoloka pa meenshi
9	9_2216_1	2	kabili nakwata akakushelemukilako pa menshi
9	9_2216_2	1	bushe meenshi yamusango shani alipo?
9	9_2216_3	2	Ali Pali bemba mukalamba
9	9_2216_4	1	elyo pali beemba pali na amabimbi
9	9_2217_0	1	umwana umwanakashi ali kuli beemba mukalamba
9	9_2217_1	2	Ali mumbali ya bemba alebutuka
9	9_2217_2	1	beemba naikwata amabimbi ayengi icakuti yalefika na mumbali ya beemba
9	9_2217_3	2	Bushe uyu mwana Ali nabani
9	9_2217_4	1	umwana ali fye eka elyo na icipasho cakwe cilemoneka pa meenshi yali mumbali ya beemba
9	9_2218_0	1	abantu batatu bali Ku cifulo kumo kwine
9	9_2218_1	2	Kucifulo Bali kuli imyotoka ishingi
9	9_2218_2	1	umukashana alelanshanya na umunankwe
9	9_2218_3	2	lelo pantanshi yabo Pali abanakashi abakalamba abalepita
9	9_2218_4	1	umukashana alelanda afwele icampeepo ca katapa katapa elo umunankwe afwele icampeepo icafutulikilako
9	9_2219_0	1	umwana uwabuta inkanda naiminina mucimuti
9	9_2219_1	2	bushe uyu mwana finshi afwele?
9	9_2219_2	1	afwele ilaya, icampepo cabuta na insapato shabut
9	9_2219_3	2	bushe uyu mwana ali na bani?
9	9_2219_4	1	ali fye eka.
9	9_2220_0	1	abaume na banakashi abalekana lekana bali muncende imo.
9	9_2220_1	2	kuli abantu babili abafwele ifilubi
9	9_2220_2	1	abacaice nabatwemwa ukumona ifi ifilubi
9	9_2220_3	2	abantu beminine mumbali ya musebo.
9	9_2220_4	1	cilemoneka kwati balelolelapo fimo. Nabatantama
9	9_2221_0	1	icuni icabuta cilepupuka
9	9_2221_1	2	cili kuncende nshi?
9	9_2221_2	1	cilemoneka kwati cili mulwelele, lelo mupepi na amenshi
9	9_2221_3	2	bushe amenshi yalemoneka shani?
9	9_2221_4	1	kwena amenshi yalemoneka kwati nefya katapa katapa fyalimenenapo
9	9_2222_0	1	abakashana babili baleenda
9	9_2222_1	2	Bonse babili nabafwala amagalashi pamenso
9	9_2222_2	1	bonse babili kabili nabafwala ifyampepo na matoloshi
9	9_2222_3	2	Bonse babili nababika amaboko mumatumba
9	9_2222_4	1	cilemoneka kwati balelanda ilyashi ilyo baleenda
9	9_2223_0	1	abanakashi babili nabeminina
9	9_2223_1	2	cilemoneka kwati balekopwa icikope
9	9_2223_2	1	bushe bafwele inshi?
9	9_2223_3	2	aba abanakashi babili nabafwala ifyampepo ifye langi yafita
9	9_2223_4	1	balemwentula pakukopwa icikope.
9	9_2224_0	1	abana bane baleangala
9	9_2224_1	2	Baleangalila  mu musebo
9	9_2224_2	1	nabekata Ku mulando elyo baleshungulika
9	9_2224_3	2	Kunuma yaba caice babili abakulupo kuli amashitolo
9	9_2224_4	1	aya amashitolo nayakwata insolokoto ishikalamba saana
9	9_2225_0	1	umulumendo aleenda eka
9	9_2225_1	2	Aleenda pa menshi yamakasa umuli ulunkoto
9	9_2225_2	1	nakwata inshintililo shibili
9	9_2225_3	2	Kumulu kulemoneka fine fube
9	9_2225_4	1	napaapa icoola icikalamba munuma
9	9_2226_0	1	abalumendo batatu bali mucibansa
9	9_2226_1	2	Cilemoneka kwati baleteya icangalo
9	9_2226_2	1	icibansa balimo cakwata ulunkoto
9	9_2226_3	2	Mumbali ya cibansa muli abaletamba
9	9_2226_4	1	elyo icibansa nacicingililwa na ingila
9	9_2227_0	1	imbwa ili yeka mucibansa 
9	9_2227_1	2	Icibansa ilimo calunkoto
9	9_2227_2	1	iyi imbwa yakwata amasako ya malangi ya fitulukilako, leelo amaboko no mucila wa buuta
9	9_2227_3	2	Ilecita finshi?
9	9_2227_4	1	ileangala no mupila wa kamombo
9	9_2228_0	1	abacaice batatu baleteya umupila
9	9_2228_1	2	Baleteyela mucibansa calunkoto
9	9_2228_2	1	balepiikana umupila
9	9_2228_3	2	Kabili babili Pali aba bafwele ifyakufwala ifyapalana ifyamakumbimakumbi
9	9_2228_4	1	ifi filelanga ukuti bali kumabumba ayapusana kabili kunuma yabo kuli ifimuti nemyotoka
9	9_2229_0	1	umwaume umukalamba ali Ku mulundu aleenda
9	9_2229_1	2	Pali ingombe pantanshi yakwe
9	9_2229_2	1	panuma yang'ombe pali katundu
9	9_2229_3	2	Kukuso kwa uyu mwaume kuli amenshi makasa
9	9_2229_4	1	lelo, umo baleenda, muli fye ulunkoto na mabwe
9	9_2230_0	1	
9	9_2230_1	2	
9	9_2230_2	1	
9	9_2230_3	2	
9	9_2230_4	1	
9	9_2231_0	1	umwaume na umwanakashi nabeminina
9	9_2231_1	2	Bonse babili bafwele ifyampepo fyamalangi yafita
9	9_2231_2	1	kabili bonse babili nababika amaboko mumatumba yabo
9	9_2231_3	2	Umwanakashi ena nafwala icisote
9	9_2231_4	1	cilemoneka kwati balelandako na bamo
9	9_2232_0	1	Mucibansa muli abantu abalekanalekana
9	9_2232_1	2	Bekele kumbali yacibansa ukwikala abakutamba
9	9_2232_2	1	baletamba umwaume ilyo alelwa na ing'ombe
9	9_2232_3	2	Cilemoneka kwati ingombe naimusunka
9	9_2232_4	1	pantu aletelententa, epali apone
9	9_2233_0	1	imbwa iletoloka pa lunkoto
9	9_2233_1	2	Ili mucifulo umuli amangalo
9	9_2233_2	1	iyi imbwa yalikwata amafufu ayengi aya malangi yafita kabili naya fitulukila
9	9_2233_3	2	Imbwa iletoloka pacishimbi icobalalika mupepi namenshi
9	9_2233_4	1	iyi imbwa yalikanshiwa bwino
9	9_2234_0	1	imbwa ili pa lunkoto ilelolesha kumulu
9	9_2234_1	2	Ilemoneka kwati elefwaya ukwankapo fimo
9	9_2234_2	1	iyi imbwa ili mucifulo ici yeka
9	9_2234_3	2	Bushe ikwete amalangi ya musangonshi
9	9_2234_4	1	yakwata amafufu ayafitulukila 
9	9_2235_0	1	umwana umwanakashi aleangala
9	9_2235_1	2	Bushe cangalo nshi aleangala
9	9_2235_2	1	asendeme pa tumupila utwamalangi yalekanalekana
9	9_2235_3	2	Utumupila pali utwamalangi yatatu iyakashika,iyakatapakatapa neya makumbimakumbi
9	9_2235_4	1	kwena utu utumupila in tulya tushakosa, tulapoka
9	9_2236_0	1	abana abaume na abanakashi cine konse konse nabeminina
9	9_2236_1	2	Pali aba bana bane nabanina kucimuti
9	9_2236_2	1	elyo aba bambi bane balifye panshi
9	9_2236_3	2	Kuliko bamo abalebakopa icikope
9	9_2236_4	1	kanshi balesekelela no kumeka ifya pusana pusana
9	9_2237_0	1	abantu abanakashi bali pali beemba
9	9_2237_1	2	Bali mumbali ya bwato  ubukalamba Pali bemba
9	9_2237_2	1	pa bwato , pali notusaanshi twabuta
9	9_2237_3	2	pa busanshi Pali abasendemepo
9	9_2237_4	1	elyo tumbi utusanshi tuli munshi ya matenti yabili ayeswike
9	9_2238_0	1	imbwa iyabuta naiminina
9	9_2238_1	2	Ili mumuputule wa kwipikilamo
9	9_2238_2	1	iminine mupeepi na citofu
9	9_2238_3	2	Pantanshi yambwa Pali kabati
9	9_2238_4	1	pamulu wa aba babkabati, pali ba plastiki umuli ifintu ifyalekanalekana
9	9_2239_0	1	imbwa yafita ili yeka pa lunkoto
9	9_2239_1	2	palunkoto paki na menshi yakosa
9	9_2239_2	1	naitolapo cimo kukanwa
9	9_2239_3	2	Naitolapo fimo kukanwa
9	9_2239_4	1	imbwa iyi ilebutuka
9	9_2240_0	1	abaume na abanakashi bali mumbali yacibansa
9	9_2240_1	2	Abaume bane baleteya umupila was kuminwe balelanshyanya
9	9_2240_2	1	kabili Ku numa kumwabo kuli abalebalumba aba Ku lubali lwabo
9	9_2240_3	2	Bafwele amashati yakashika elyo notuputula twabuta
9	9_2240_4	1	abalebalumba nabo bafwele amashati yamalangi ya kashika
9	9_2241_0	1	umwana umukashana aleseka
9	9_2241_1	2	Ali mucibansa  calunkoto icikalamba
9	9_2241_2	1	kunuma yakwe kuli abana banankwe
9	9_2241_3	2	Naikata itumbo lya menshi kaili alimukuliposa kuli bamo
9	9_2241_4	1	afwele ishati yamalangi yamuntula iyikalamba
9	9_2242_0	1	imbwa ili mucibansa ca lunkoto
9	9_2242_1	2	Amasako yambwa yali namalangi yabili iyafita neya buta
9	9_2242_2	1	imbwa naikwata inkupiko ya mbale Ku kanwa
9	9_2242_3	2	Imbwa Ili mucibansa cacingililwa ne linga
9	9_2242_4	1	imbwa ilebutukilapo kumo
9	9_2243_0	1	umwana umwaume naiminina mu cifulo ubushiku
9	9_2243_1	2	Kuminwe  nafwalako ifyakuicingililako nanga ifyakuminako amakofi
9	9_2243_2	1	lelo ifi ififwalo fikalamba sana nangu cakuti nafunga amakofi
9	9_2243_3	2	Alemonekela kwati alekopa icikope
9	9_2243_4	1	ishati afwele lipalilw kwati lyamushilika
9	9_2244_0	1	imbwa shibili shili mu lubilo
9	9_2244_1	2	Naba shikaka nakukanwa
9	9_2244_2	1	imo ili pantanshi yainankwe
9	9_2244_3	2	Shonse shibili nashifwala amashati ayalembelwepo inambala ya cisano me ya cine
9	9_2244_4	1	shilebutuka mu cibansa umuli fye iloba
9	9_2245_0	1	 abakashana bane baleenda
9	9_2245_1	2	Bonse abantu bakwetwe inkanda yabuta
9	9_2245_2	1	kabili bafwele ifyakufwala ifyapalana
9	9_2245_3	2	Bonse bafwele utushati no tutoloshi
9	9_2245_4	1	kabili na imishishi shabo shilifye ishapona elyo sha malangi yafita
9	9_2246_0	1	umulumendo alelolesha pe windo
9	9_2246_1	2	Uyu mulumendo mushilika
9	9_2246_2	1	nafwala ififwalo fyabashilika
9	9_2246_3	2	Kukulyo kwakwe kuli necola  cafita
9	9_2246_4	1	elyo kumunwe wa kuso, kuli icitabo
9	9_2247_0	1	imbwa yabuuta ili eka pa lunkoto
9	9_2247_1	2	Aleangala nacimo mumwela
9	9_2247_2	1	nakalimo kuli abaposele akangalo,elyo bayi tuma ukukatola
9	9_2247_3	2	Kunuma yambwa kuli inganda yelangi lyafita
9	9_2247_4	1	elyo kuli na ifimuti, lelo tefitali sana
9	9_2248_0	1	umulumendo aleteya umupila mu cishiba
9	9_2248_1	2	aletolokela mucishiba mukwikata umupila we langi  lyakashikilila
9	9_2248_2	1	 Ku cifulo umulumendo ali, kuli ifikulwa ifyatuntikana
9	9_2248_3	2	Kabili kuli no tumuti utwipi
9	9_2248_4	1	mumbali ya cishiba, muli utupuna utwakutushishapo nga umuntu afuma mu meenshi
9	9_2249_0	1	imbwa shitatu shili mucifulo mumo umuli imfula yabungabunga(makasa)
9	9_2249_1	2	Cilemoneka kwati shilesonsombana pakwangala
9	9_2249_2	1	lelo imbwa ilipo iikalamba, kabili iyafita ilemoneka iya lubilo sana
9	9_2249_3	2	Imbwa iili kukulyo ya cibwa icikulu yipi lelo nayo ilebutuka
9	9_2249_4	1	iyili Ku kuso yena ilefyuka
9	9_2250_0	1	umwanakashi naikala pa mbao eka
9	9_2250_1	2	Bushe tapali nangu fimo ifyo alecita?
9	9_2250_2	1	Ee. lelo cilemoneka kwati pali abali nankwe mumuputule ali, pantu aleloleshako bamo
9	9_2250_3	2	Pambao ekele pali impoto shibili kukuso kwakwe
9	9_2250_4	1	panshi pali utupeepala tune, utwa malangi ya katapa katapa
9	9_5751_0	1	Umwana mwanakashi munshita ya kasuba nasunsumana mwibala kabili ali namaluba kuminwe
9	9_5751_1	2	Bushe umwana mwanakashi alecita finshi mwibala?
9	9_5751_2	1	Alenukulaamaluba nokuyekata kuminwe yakwe
9	9_5751_3	2	bushe alemonekela Shani umwana mwanakashi?
9	9_5751_4	1	Alemonekela u watekanya kabili alelolesha sana amaluba elyo talayanukula
9	9_5752_0	1	Abalumendo babili Bali me mbwa shibili nabeminina mu menshi
9	9_5752_1	2	Bushe balecita finshi?
9	9_5752_2	1	baleangala ne mbwa mumenshi
9	9_5752_3	2	elyo Bali mumenshi abalumendo nabafula ama shati yabo bafye  no tubula
9	9_5752_4	1	I mbwa shili pantanshi ya balumendo shileangala
9	9_5753_0	1	Imbwa shibili shili pacibana nashikala pa fyani
9	9_5753_1	2	Bushe finshi shilecita mu cibansa?
9	9_5753_2	1	Nashikala cilemoneka kwati shiletubilisha
9	9_5753_3	2	Imbwa shikwete amalangi yapusanapusana ,imo Ili nelangi lya fitulukila elyo imbi nelangi lya butulukila
9	9_5753_4	1	Imbwa shonse shibili nashasamuna utunwa kabili shili ne mishipi mumukoshi ya shiko
9	9_5754_0	1	umwana mulumendo naikala mu ca kowelamo abana bacaice umuli na menshi. 
9	9_5754_1	2	bushe icakowelamo cili kwisa?
9	9_5754_2	1	icakowelamo cili palubansa lwa fyani
9	9_5754_3	2	umwana mulumendo pakowa nafula ishati alifye na kaputula
9	9_5754_4	1	mumbali ya lubansa kuli inganda no tumuti mumbali
9	9_5755_0	1	umwana mulumendo Ali mucibansa naiminina kabili nafwala ne campepo
9	9_5755_1	2	Bushe alecita finishi mucibansa?
9	9_5755_2	1	Aleangasha amenshi ayale musansa kabili natemwa sana
9	9_5755_3	2	Cilemoneka kwati ali nabanankwe abo aleangala nabena mucibansa.
9	9_5755_4	1	Ali na kafuti kamenshi kuminwe yakwe elyo aleangala
9	9_5756_0	1	Imbwa yafitulukila  naiminina naikontama mucibansa
9	9_5756_1	2	mupepi noko imbwa iminine kuli akamulonga kamenshi
9	9_5756_2	1	Bushe finshi imbwa ilecita?
9	9_5756_3	2	Imbwa nayasama ilenwa amenshi mukamulonga
9	9_5756_4	1	ku katalamuki kuli kamotoka ka kwangasha  ne ifyani fyatitinkana panchede imo
9	9_5757_0	1	Abantu abengi nabekala patupuna  mupepi no mumana
9	9_5757_1	2	bushe balecita finshi?
9	9_5757_2	1	baletamba fishimweshimwe mumumana
9	9_5757_3	2	Bushe finshi fishimweshimwe filecita?
9	9_5757_4	1	Fishimweshimwe Fili fitatu kabili filetolauka pakwangala mumenshi
9	9_5758_0	1	Umwaume naiminina palupili mumpanga  napapa necola pamuma
9	9_5758_1	2	Bushe finshi alecita?
9	9_5758_2	1	Naiminina alelolesha pantanshi cilemoneka kwati alefwaya inshila ukwakupitila
9	9_5758_3	2	bushe alemonekela Shani  umwaume
9	9_5758_4	1	Alemonekela kwati nainaka kabili ali pabulendo ubutali 
9	9_5759_0	1	Umwaume naikala panshi mucimbayambaya kabili icimbayambaya na cisuka ne cibi
9	9_5759_1	2	bushe finshi umwaume alecita mupepi ne cibi?
9	9_5759_2	1	cilemoneka kwati Pali abo alekopa icikope Bali panse panuma yabo
9	9_5759_3	2	panuma yacimbayambaya muli umwaume Pali icimbayambaya nacimbi icelangi lya mutuntula
9	9_5759_4	1	Ifimbayambaya fyonse fibili  Fili pa musebo wamanenekela
9	9_5760_0	1	"Abantu abengi 

 baleanda bali pancendekmo"
9	9_5760_1	2	bushe muncende  alinikwisa?
9	9_5760_2	1	Cilemoneka kwati bali pasukulu pantunabafwala amayunifomu
9	9_5760_3	2	"Pali iyi incende Pali abalumendo nabakashana elyo no tubana

"
9	9_5760_4	1	cilemoneka kwati bafumine mukwinuka kabili baleya kumayanda
9	9_5761_0	1	umwana mulumendo naikala panse  pakapuna mupepi netebulo munshita ya kasuba
9	9_5761_1	2	Bushe alecita finshi?
9	9_5761_2	1	Alelya ifyakulya kabili alifye eka kuli incende iishingulwikwe ne fimuti
9	9_5761_3	2	cilemoneka kwati tatemenwe ifyakulya alelya pantu nafinfya na pamenso
9	9_5761_4	1	pakulya umwana naikata ifyakulya namaboko yabili
9	9_5762_0	1	Abanakashi babili Bali pakati kamusebo wamanenekela munshita ya kasuba
9	9_5762_1	2	Bushe finshi balecita pakati kamusebo?
9	9_5762_2	1	cilemoneka kwati baleciluka umusebo  kabili apo baleciluka Pali utumishilwa twa buta
9	9_5762_3	2	umo umwanakashi alemonekako umukulu Pali umbi imunankwe kabili umwanakashi umukulu afwele ishati lya fita elyo umwaice afwele ilyabuta
9	9_5762_4	1	bonse babili baleendesha pakuciluka umusebo kabili nabasenda no tufyola
9	9_5763_0	1	Imbwa ilimumunshi  panshita ya kasuba
9	9_5763_1	2	bushe imbwa Ili kwisa?
9	9_5763_2	1	imbwa Ili kuli bemba umukalamba sana
9	9_5763_3	2	Nga finshi imbwa Ilecita mulibemba?
9	9_5763_4	1	Imbwa ileenda mumenshi yamulibemba kabili ilelola pakati kabemba
9	9_5764_0	1	imbwa shibili shili pa musebo munshita yakasuba 
9	9_5764_1	2	imo imbwa naikala elyo imbi  naiminina kabili naisuma imbwa ilele panshi
9	9_5764_2	1	bushe finshi shilecita pamusebo?
9	9_5764_3	2	cipalile kwati shileangala pamusebo
9	9_5764_4	1	imbwa Ili panshi ili nomushipi wa kashika elyo iiminine Ili nomushipi wa fita
9	9_5765_0	1	Abantu batatu nabeminina kabili nafwala ifyampepo munshita ya kasuba kuncende yampili
9	9_5765_1	2	kuli abanakashi babili no mwaume umo kabili bonse batatu Bali akatalamukila kuli cila umo
9	9_5765_2	1	Umwaume no mwanakashi umo nabeminina pa tumabwe utwipi kabili nabekata amaboko yabo mumatumba ya fyampepo 
9	9_5765_3	2	Bushe finshi balecita kuli iyi incende?
9	9_5765_4	1	cilemoneka kwati beshile mukutamba impili ne fimabwe ifikulu kabili Pali aka kashita balekopwa icikope
9	9_5766_0	1	Umwana mwanakashi ali no mulumendo mumuputule wa kutukushishamo umubili
9	9_5766_1	2	Bushe finshi filecita umwana?
9	9_5766_2	1	Umwana alesambila ifykutukusha umubili mucangalo cakarati
9	9_5766_3	2	kabili umulumendo uulesambilisha umwana mwanakashi nafukama panshi  pakumusambilisha
9	9_5766_4	1	muli uyuwineuputule muli nabantu Bambi abaletamba
9	9_5767_0	1	Imbwa nailala pafyani munshita yakasuba
9	9_5767_1	2	bushe ilecita finshi?
9	9_5767_2	1	naikatilila nokusuna icakukopelako ifikope
9	9_5767_3	2	Bushe ilikwisa imbwa?
9	9_5767_4	1	iyi imbwa Ili mucibansa kabili Ikwete amafufu yafitulukila na yabuta
9	9_5768_0	1	Umumana uukulu walishingulukwa nempili shamabwe ayakulu kabili mukati kamumana muliko incende shimo ishikwete umushili namabwe 
9	9_5768_1	2	Amenshi ya mumumana tayalefimba amabwe nomushili uli pakati ka bemba pantu amabwe yatali sana
9	9_5768_2	1	Muli uyu bemba muli notuni twamalangi yabili iyafita neya buta.
9	9_5768_3	2	Bushe finshi utuni tulecita?
9	9_5768_4	1	utuni tuleangala pamenshi ayalesabuka elyo bemba alesunkana
9	9_5769_0	1	Abaume nabeminina  panse kabili nabetata banjo panshita ya kasuba
9	9_5769_1	2	Bushe finshi balecita?
9	9_5769_2	1	Balelisha banjo kuminwe kabili baleimba no kwimba
9	9_5769_3	2	Abaume  na bafwala icampepo camalangi yalemoneka I yamishilwa kabili naba kaka namaluba mumutwe
9	9_5769_4	1	cilemoneka kwati Pali a alebatamba uko baleimba nokulosha banjo
